java.lang.String	java.lang.String	<java.lang.String: java.io.ObjectStreamField[] serialPersistentFields>
java.util.AbstractMap$2$1	java.lang.Object	<java.util.AbstractMap$2$1: java.util.AbstractMap$2 this$1>
java.util.concurrent.CopyOnWriteArrayList	java.lang.Object	<java.util.concurrent.CopyOnWriteArrayList: java.lang.Object[] array>
jdk.internal.org.objectweb.asm.Context	java.lang.Object	<jdk.internal.org.objectweb.asm.Context: java.lang.Object[] local>
jdk.internal.org.objectweb.asm.Context	java.lang.Object	<jdk.internal.org.objectweb.asm.Context: java.lang.Object[] stack>
jdk.internal.org.objectweb.asm.Context	java.lang.Object	<jdk.internal.org.objectweb.asm.Context: jdk.internal.org.objectweb.asm.Label[] start>
jdk.internal.org.objectweb.asm.Context	java.lang.Object	<jdk.internal.org.objectweb.asm.Context: jdk.internal.org.objectweb.asm.Label[] end>
jdk.internal.org.objectweb.asm.Context	java.lang.Object	<jdk.internal.org.objectweb.asm.Context: jdk.internal.org.objectweb.asm.Label[] labels>
sun.nio.ch.SocketOptionRegistry$LazyInitialization	java.lang.Object	<sun.nio.ch.SocketOptionRegistry$LazyInitialization: java.util.Map options>
jdk.net.SocketFlow$Status	jdk.net.SocketFlow$Status	<jdk.net.SocketFlow$Status: jdk.net.SocketFlow$Status[] $VALUES>
java.util.IdentityHashMap$EntrySet	java.lang.Object	<java.util.IdentityHashMap$EntrySet: java.util.IdentityHashMap this$0>
java.util.WeakHashMap	java.lang.Object	<java.util.WeakHashMap: java.util.WeakHashMap$Entry[] table>
java.util.WeakHashMap	java.lang.Object	<java.util.WeakHashMap: java.util.Set entrySet>
sun.net.ftp.FtpClient$TransferType	sun.net.ftp.FtpClient$TransferType	<sun.net.ftp.FtpClient$TransferType: sun.net.ftp.FtpClient$TransferType[] $VALUES>
java.util.jar.JarVerifier	java.lang.Object	<java.util.jar.JarVerifier: java.util.List manifestDigests>
java.util.jar.JarVerifier	java.lang.Object	<java.util.jar.JarVerifier: java.util.Map urlToCodeSourceMap>
java.lang.ProcessEnvironment$StringValues$1	java.lang.Object	<java.lang.ProcessEnvironment$StringValues$1: java.lang.ProcessEnvironment$StringValues this$0>
java.nio.file.Files$FileTypeDetectors	java.lang.Object	<java.nio.file.Files$FileTypeDetectors: java.util.List installeDetectors>
java.util.stream.Nodes$ToArrayTask$OfRef	java.lang.Object	<java.util.stream.Nodes$ToArrayTask$OfRef: java.lang.Object[] array>
sun.util.PreHashedMap$2	java.lang.Object	<sun.util.PreHashedMap$2: sun.util.PreHashedMap this$0>
java.util.concurrent.TimeUnit	java.util.concurrent.TimeUnit	<java.util.concurrent.TimeUnit: java.util.concurrent.TimeUnit[] $VALUES>
sun.awt.dnd.SunDropTargetContextPeer$EventDispatcher	java.lang.Object	<sun.awt.dnd.SunDropTargetContextPeer$EventDispatcher: java.util.HashSet eventSet>
java.util.Collections$CheckedNavigableMap	java.lang.Object	<java.util.Collections$CheckedNavigableMap: java.util.NavigableMap nm>
java.util.Locale$Category	java.util.Locale$Category	<java.util.Locale$Category: java.util.Locale$Category[] $VALUES>
sun.util.resources.ParallelListResourceBundle	java.lang.Object	<sun.util.resources.ParallelListResourceBundle: java.util.concurrent.ConcurrentMap lookup>
java.net.StandardProtocolFamily	java.net.StandardProtocolFamily	<java.net.StandardProtocolFamily: java.net.StandardProtocolFamily[] $VALUES>
sun.awt.geom.Crossings	java.lang.Object	<sun.awt.geom.Crossings: java.util.Vector tmp>
java.awt.Desktop$Action	java.awt.Desktop$Action	<java.awt.Desktop$Action: java.awt.Desktop$Action[] $VALUES>
javax.swing.DefaultComboBoxModel	java.lang.Object	<javax.swing.DefaultComboBoxModel: java.util.Vector objects>
sun.font.Type1Font	java.lang.Object	<sun.font.Type1Font: java.util.HashMap styleAbbreviationsMapping>
sun.font.Type1Font	java.lang.Object	<sun.font.Type1Font: java.util.HashSet styleNameTokes>
javax.imageio.metadata.IIOMetadataFormatImpl$ObjectValue	java.lang.Object	<javax.imageio.metadata.IIOMetadataFormatImpl$ObjectValue: java.util.List enumeratedValues>
java.util.jar.JarVerifier$2	java.lang.Object	<java.util.jar.JarVerifier$2: java.util.Map val$map>
java.util.stream.Nodes$InternalNodeSpliterator	java.lang.Object	<java.util.stream.Nodes$InternalNodeSpliterator: java.util.Deque tryAdvanceStack>
java.lang.ClassLoader$ParallelLoaders	java.lang.Object	<java.lang.ClassLoader$ParallelLoaders: java.util.Set loaderTypes>
java.util.ArrayDeque$DescendingIterator	java.lang.Object	<java.util.ArrayDeque$DescendingIterator: java.util.ArrayDeque this$0>
java.lang.invoke.LambdaFormBuffer	java.lang.Object	<java.lang.invoke.LambdaFormBuffer: java.lang.invoke.LambdaForm$Name[] names>
java.lang.invoke.LambdaFormBuffer	java.lang.Object	<java.lang.invoke.LambdaFormBuffer: java.lang.invoke.LambdaForm$Name[] originalNames>
java.lang.invoke.LambdaFormBuffer	java.lang.Object	<java.lang.invoke.LambdaFormBuffer: java.util.ArrayList dups>
sun.net.ProgressMonitor	sun.net.ProgressMonitor	<sun.net.ProgressMonitor: java.util.ArrayList progressSourceList>
java.util.PriorityQueue$Itr	java.lang.Object	<java.util.PriorityQueue$Itr: java.util.PriorityQueue this$0>
java.util.PriorityQueue$Itr	java.lang.Object	<java.util.PriorityQueue$Itr: java.util.ArrayDeque forgetMeNot>
java.lang.invoke.TypeConvertingMethodAdapter	java.lang.Object	<java.lang.invoke.TypeConvertingMethodAdapter: sun.invoke.util.Wrapper[] FROM_WRAPPER_NAME>
java.lang.invoke.TypeConvertingMethodAdapter	java.lang.Object	<java.lang.invoke.TypeConvertingMethodAdapter: sun.invoke.util.Wrapper[] FROM_TYPE_SORT>
java.util.Collections$SingletonMap	java.lang.Object	<java.util.Collections$SingletonMap: java.util.Set keySet>
java.util.Collections$SingletonMap	java.lang.Object	<java.util.Collections$SingletonMap: java.util.Set entrySet>
java.util.Collections$SingletonMap	java.lang.Object	<java.util.Collections$SingletonMap: java.util.Collection values>
java.lang.invoke.MethodType$ConcurrentWeakInternSet	java.lang.Object	<java.lang.invoke.MethodType$ConcurrentWeakInternSet: java.util.concurrent.ConcurrentMap map>
javax.swing.text.html.TableView	javax.swing.text.html.TableView	<javax.swing.text.html.TableView: java.util.Vector rows>
java.time.format.DateTimeFormatterBuilder$CompositePrinterParser	java.time.format.DateTimeFormatterBuilder$DateTimePrinterParser	<java.time.format.DateTimeFormatterBuilder$CompositePrinterParser: java.time.format.DateTimeFormatterBuilder$DateTimePrinterParser[] printerParsers>
sun.java2d.loops.GraphicsPrimitive	java.lang.Object	<sun.java2d.loops.GraphicsPrimitive: java.util.HashMap traceMap>
sun.java2d.SunGraphics2D	java.lang.Object	<sun.java2d.SunGraphics2D: java.awt.RenderingHints hints>
javax.swing.event.TreeModelEvent	java.lang.Object	<javax.swing.event.TreeModelEvent: java.lang.Object[] children>
java.util.Collections$SynchronizedNavigableMap	java.lang.Object	<java.util.Collections$SynchronizedNavigableMap: java.util.NavigableMap nm>
sun.security.ssl.CipherSuite	java.lang.Object	<sun.security.ssl.CipherSuite: java.util.Map nameMap>
sun.security.ssl.CipherSuite	java.lang.Object	<sun.security.ssl.CipherSuite: java.util.Map idMap>
com.sun.java.swing.plaf.windows.TMSchema$State	com.sun.java.swing.plaf.windows.TMSchema$State	<com.sun.java.swing.plaf.windows.TMSchema$State: com.sun.java.swing.plaf.windows.TMSchema$State[] $VALUES>
com.sun.java.swing.plaf.windows.TMSchema$State	java.lang.Object	<com.sun.java.swing.plaf.windows.TMSchema$State: java.util.EnumMap stateMap>
com.sun.java.swing.SwingUtilities3	java.lang.Object	<com.sun.java.swing.SwingUtilities3: java.util.Map vsyncedMap>
com.sun.imageio.plugins.jpeg.JPEGImageReader	java.lang.Object	<com.sun.imageio.plugins.jpeg.JPEGImageReader: java.util.List imagePositions>
java.security.Provider$Service	java.lang.Object	<java.security.Provider$Service: java.security.Provider provider>
java.time.DayOfWeek	java.time.DayOfWeek	<java.time.DayOfWeek: java.time.DayOfWeek[] $VALUES>
java.time.DayOfWeek	java.time.DayOfWeek	<java.time.DayOfWeek: java.time.DayOfWeek[] ENUMS>
sun.awt.shell.ShellFolder$1	java.lang.Object	<sun.awt.shell.ShellFolder$1: java.util.List val$files>
java.time.format.DateTimeFormatterBuilder$ZoneTextPrinterParser	java.lang.Object	<java.time.format.DateTimeFormatterBuilder$ZoneTextPrinterParser: java.util.Map cache>
java.lang.reflect.Constructor	java.lang.reflect.Constructor	<java.lang.reflect.Constructor: java.lang.Class[] parameterTypes>
java.lang.reflect.Constructor	java.lang.reflect.Constructor	<java.lang.reflect.Constructor: java.lang.Class[] exceptionTypes>
sun.nio.ch.MembershipKeyImpl	java.lang.Object	<sun.nio.ch.MembershipKeyImpl: java.util.HashSet blockedSet>
java.lang.invoke.DirectMethodHandle	java.lang.invoke.MethodHandle	<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm[] ACCESSOR_FORMS>
java.lang.invoke.DirectMethodHandle	java.lang.Object	<java.lang.invoke.DirectMethodHandle: java.lang.invoke.LambdaForm[] ACCESSOR_FORMS>
java.lang.invoke.MethodHandleImpl$BindCaller$2	java.lang.Object	<java.lang.invoke.MethodHandleImpl$BindCaller$2: java.lang.Object[] val$values>
sun.net.www.http.KeepAliveStream	java.lang.Object	<sun.net.www.http.KeepAliveStream: sun.net.www.http.KeepAliveStreamCleaner queue>
java.net.InetAddress$Cache$Type	java.net.InetAddress$Cache$Type	<java.net.InetAddress$Cache$Type: java.net.InetAddress$Cache$Type[] $VALUES>
java.util.TreeMap$EntrySet	java.lang.Object	<java.util.TreeMap$EntrySet: java.util.TreeMap this$0>
sun.net.www.protocol.jar.URLJarFile	java.lang.Object	<sun.net.www.protocol.jar.URLJarFile: java.util.jar.Attributes superAttr>
sun.nio.fs.AbstractWatchKey$State	sun.nio.fs.AbstractWatchKey$State	<sun.nio.fs.AbstractWatchKey$State: sun.nio.fs.AbstractWatchKey$State[] $VALUES>
java.util.Collections$SetFromMap	java.lang.Object	<java.util.Collections$SetFromMap: java.util.Map m>
java.util.Collections$SetFromMap	java.lang.Object	<java.util.Collections$SetFromMap: java.util.Set s>
java.awt.GridBagLayout	java.lang.Object	<java.awt.GridBagLayout: java.util.Hashtable comptable>
java.awt.Component$BaselineResizeBehavior	java.awt.Component$BaselineResizeBehavior	<java.awt.Component$BaselineResizeBehavior: java.awt.Component$BaselineResizeBehavior[] $VALUES>
java.util.concurrent.ConcurrentHashMap	java.lang.Object	<java.util.concurrent.ConcurrentHashMap: java.util.concurrent.ConcurrentHashMap$Node[] table>
java.util.concurrent.ConcurrentHashMap	java.lang.Object	<java.util.concurrent.ConcurrentHashMap: java.util.concurrent.ConcurrentHashMap$KeySetView keySet>
java.util.concurrent.ConcurrentHashMap	java.lang.Object	<java.util.concurrent.ConcurrentHashMap: java.util.concurrent.ConcurrentHashMap$ValuesView values>
java.util.concurrent.ConcurrentHashMap	java.lang.Object	<java.util.concurrent.ConcurrentHashMap: java.util.concurrent.ConcurrentHashMap$EntrySetView entrySet>
java.util.concurrent.ConcurrentHashMap	java.lang.Object	<java.util.concurrent.ConcurrentHashMap: java.util.concurrent.ConcurrentHashMap$Node[] nextTable>
sun.security.ssl.X509KeyManagerImpl$CheckType	java.lang.Object	<sun.security.ssl.X509KeyManagerImpl$CheckType: java.util.Set validEku>
sun.security.ssl.X509KeyManagerImpl$CheckType	sun.security.ssl.X509KeyManagerImpl$CheckType	<sun.security.ssl.X509KeyManagerImpl$CheckType: sun.security.ssl.X509KeyManagerImpl$CheckType[] $VALUES>
java.lang.invoke.LambdaForm$Name	java.lang.Object	<java.lang.invoke.LambdaForm$Name: java.lang.Object[] arguments>
java.util.AbstractList$Itr	java.lang.Object	<java.util.AbstractList$Itr: java.util.AbstractList this$0>
java.util.TreeMap$NavigableSubMap$SubMapEntryIterator	java.lang.Object	<java.util.TreeMap$NavigableSubMap$SubMapEntryIterator: java.util.TreeMap$NavigableSubMap this$0>
sun.security.provider.certpath.AlgorithmChecker	java.lang.Object	<sun.security.provider.certpath.AlgorithmChecker: java.util.Set KU_PRIMITIVE_SET>
sun.security.provider.certpath.AlgorithmChecker	java.lang.Object	<sun.security.provider.certpath.AlgorithmChecker: java.util.Set SIGNATURE_PRIMITIVE_SET>
java.security.CryptoPrimitive	java.security.CryptoPrimitive	<java.security.CryptoPrimitive: java.security.CryptoPrimitive[] $VALUES>
java.awt.Dialog$ModalityType	java.awt.Dialog$ModalityType	<java.awt.Dialog$ModalityType: java.awt.Dialog$ModalityType[] $VALUES>
com.sun.beans.finder.PrimitiveTypeMap	java.lang.Object	<com.sun.beans.finder.PrimitiveTypeMap: java.util.Map map>
java.beans.NameGenerator	java.lang.Object	<java.beans.NameGenerator: java.util.Map valueToName>
sun.security.util.ManifestEntryVerifier$SunProviderHolder	java.lang.Object	<sun.security.util.ManifestEntryVerifier$SunProviderHolder: java.security.Provider instance>
java.util.Collections$CheckedMap$CheckedEntrySet$1	java.lang.Object	<java.util.Collections$CheckedMap$CheckedEntrySet$1: java.util.Collections$CheckedMap$CheckedEntrySet this$0>
javax.accessibility.AccessibleBundle	java.lang.Object	<javax.accessibility.AccessibleBundle: java.util.Hashtable table>
javax.swing.RepaintManager$4	java.lang.Object	<javax.swing.RepaintManager$4: java.util.Map val$tmpDirtyComponents>
javax.swing.RepaintManager$4	java.lang.Object	<javax.swing.RepaintManager$4: java.util.List val$roots>
sun.nio.fs.UnixFileSystemProvider$2	sun.nio.fs.AbstractFileTypeDetector	<sun.nio.fs.UnixFileSystemProvider$2: sun.nio.fs.AbstractFileTypeDetector[] val$detectors>
sun.util.resources.OpenListResourceBundle	java.lang.Object	<sun.util.resources.OpenListResourceBundle: java.util.Map lookup>
java.lang.reflect.Executable	java.lang.reflect.Executable	<java.lang.reflect.Executable: java.lang.reflect.Parameter[] parameters>
javax.sound.midi.Track	java.lang.Object	<javax.sound.midi.Track: java.util.ArrayList eventsList>
javax.sound.midi.Track	java.lang.Object	<javax.sound.midi.Track: java.util.HashSet set>
java.io.ObjectOutputStream$PutFieldImpl	java.lang.Object	<java.io.ObjectOutputStream$PutFieldImpl: java.lang.Object[] objVals>
javax.swing.table.DefaultTableColumnModel	java.lang.Object	<javax.swing.table.DefaultTableColumnModel: java.util.Vector tableColumns>
java.util.WeakHashMap$Values	java.lang.Object	<java.util.WeakHashMap$Values: java.util.WeakHashMap this$0>
java.nio.file.spi.FileSystemProvider	java.lang.Object	<java.nio.file.spi.FileSystemProvider: java.util.List installedProviders>
javax.swing.text.html.HTMLWriter	java.lang.Object	<javax.swing.text.html.HTMLWriter: java.util.Vector tagValues>
sun.awt.datatransfer.DataTransferer$IndexOrderComparator	java.lang.Object	<sun.awt.datatransfer.DataTransferer$IndexOrderComparator: java.util.Map indexMap>
sun.awt.datatransfer.DataTransferer$DataFlavorComparator	java.lang.Object	<sun.awt.datatransfer.DataTransferer$DataFlavorComparator: java.util.Map textTypes>
sun.awt.datatransfer.DataTransferer$DataFlavorComparator	java.lang.Object	<sun.awt.datatransfer.DataTransferer$DataFlavorComparator: java.util.Map decodedTextRepresentations>
sun.awt.datatransfer.DataTransferer$DataFlavorComparator	java.lang.Object	<sun.awt.datatransfer.DataTransferer$DataFlavorComparator: java.util.Map encodedTextRepresentations>
sun.awt.datatransfer.DataTransferer$DataFlavorComparator	java.lang.Object	<sun.awt.datatransfer.DataTransferer$DataFlavorComparator: java.util.Map primaryTypes>
sun.awt.datatransfer.DataTransferer$DataFlavorComparator	java.lang.Object	<sun.awt.datatransfer.DataTransferer$DataFlavorComparator: java.util.Map exactTypes>
sun.awt.datatransfer.DataTransferer$DataFlavorComparator	java.lang.Object	<sun.awt.datatransfer.DataTransferer$DataFlavorComparator: java.util.Map nonTextRepresentations>
sun.awt.image.MultiResolutionToolkitImage$ObserverCache	java.lang.Object	<sun.awt.image.MultiResolutionToolkitImage$ObserverCache: sun.misc.SoftCache INSTANCE>
sun.font.TrueTypeFont	java.lang.Object	<sun.font.TrueTypeFont: java.util.Map lcidMap>
sun.security.pkcs.PKCS9Attributes	java.lang.Object	<sun.security.pkcs.PKCS9Attributes: java.util.Hashtable permittedAttributes>
sun.security.pkcs.PKCS9Attributes	java.lang.Object	<sun.security.pkcs.PKCS9Attributes: java.util.Hashtable attributes>
javax.crypto.JceSecurityManager	java.lang.Object	<javax.crypto.JceSecurityManager: java.util.concurrent.ConcurrentMap exemptCache>
javax.crypto.JceSecurityManager	java.lang.Object	<javax.crypto.JceSecurityManager: java.util.Vector TrustedCallersCache>
sun.font.FontDesignMetrics	java.lang.Object	<sun.font.FontDesignMetrics: java.util.concurrent.ConcurrentHashMap metricsCache>
sun.font.FontDesignMetrics	sun.font.FontDesignMetrics	<sun.font.FontDesignMetrics: sun.font.FontDesignMetrics[] recentMetrics>
com.sun.media.sound.JSSecurityManager$1	java.lang.Object	<com.sun.media.sound.JSSecurityManager$1: java.util.Properties val$properties>
javax.print.attribute.standard.Sides	javax.print.attribute.standard.Sides	<javax.print.attribute.standard.Sides: javax.print.attribute.standard.Sides[] myEnumValueTable>
sun.font.Font2D	java.lang.Object	<sun.font.Font2D: java.util.concurrent.ConcurrentHashMap strikeCache>
java.net.URLClassLoader$6	java.lang.Object	<java.net.URLClassLoader$6: java.net.URL[] val$urls>
java.awt.SystemColor	java.awt.SystemColor	<java.awt.SystemColor: java.awt.SystemColor[] systemColorObjects>
sun.security.ssl.CipherSuite$CipherType	sun.security.ssl.CipherSuite$CipherType	<sun.security.ssl.CipherSuite$CipherType: sun.security.ssl.CipherSuite$CipherType[] $VALUES>
java.util.ArraysParallelSortHelpers$FJObject$Merger	java.lang.Object	<java.util.ArraysParallelSortHelpers$FJObject$Merger: java.lang.Object[] a>
java.util.ArraysParallelSortHelpers$FJObject$Merger	java.lang.Object	<java.util.ArraysParallelSortHelpers$FJObject$Merger: java.lang.Object[] w>
java.time.zone.TzdbZoneRulesProvider	java.lang.Object	<java.time.zone.TzdbZoneRulesProvider: java.util.Map regionToRules>
sun.util.PreHashedMap	java.lang.Object	<sun.util.PreHashedMap: java.lang.Object[] ht>
java.util.TreeMap$KeySet	java.lang.Object	<java.util.TreeMap$KeySet: java.util.NavigableMap m>
java.util.EnumMap$EnumMapIterator	java.lang.Object	<java.util.EnumMap$EnumMapIterator: java.util.EnumMap this$0>
sun.awt.datatransfer.ClassLoaderObjectInputStream	java.lang.Object	<sun.awt.datatransfer.ClassLoaderObjectInputStream: java.util.Map map>
java.lang.Class$ReflectionData	java.lang.Object	<java.lang.Class$ReflectionData: java.lang.reflect.Constructor[] publicConstructors>
java.lang.Class$ReflectionData	java.lang.Object	<java.lang.Class$ReflectionData: java.lang.reflect.Constructor[] declaredConstructors>
java.time.chrono.IsoEra	java.time.chrono.IsoEra	<java.time.chrono.IsoEra: java.time.chrono.IsoEra[] $VALUES>
java.time.format.DateTimeTextProvider	java.lang.Object	<java.time.format.DateTimeTextProvider: java.util.concurrent.ConcurrentMap CACHE>
javax.swing.text.html.StyleSheet	javax.swing.text.html.StyleSheet	<javax.swing.text.html.StyleSheet: java.util.Vector linkedStyleSheets>
javax.swing.SwingWorker$StateValue	javax.swing.SwingWorker$StateValue	<javax.swing.SwingWorker$StateValue: javax.swing.SwingWorker$StateValue[] $VALUES>
sun.security.util.UntrustedCertificates	java.lang.Object	<sun.security.util.UntrustedCertificates: java.util.Properties props>
java.util.AbstractMap$1$1	java.lang.Object	<java.util.AbstractMap$1$1: java.util.AbstractMap$1 this$1>
java.util.Properties$LineReader	java.lang.Object	<java.util.Properties$LineReader: java.util.Properties this$0>
java.awt.image.LookupOp	java.lang.Object	<java.awt.image.LookupOp: java.awt.RenderingHints hints>
java.security.KeyPairGenerator	java.lang.Object	<java.security.KeyPairGenerator: java.security.Provider provider>
sun.security.util.DerIndefLenConverter	java.lang.Object	<sun.security.util.DerIndefLenConverter: java.util.ArrayList ndefsList>
sun.misc.ProxyGenerator$PrimitiveTypeInfo	java.lang.Object	<sun.misc.ProxyGenerator$PrimitiveTypeInfo: java.util.Map table>
javax.imageio.metadata.IIOMetadataNode	java.lang.Object	<javax.imageio.metadata.IIOMetadataNode: java.util.List attributes>
java.nio.file.FileVisitOption	java.nio.file.FileVisitOption	<java.nio.file.FileVisitOption: java.nio.file.FileVisitOption[] $VALUES>
java.lang.Character$UnicodeScript	java.lang.Character$UnicodeScript	<java.lang.Character$UnicodeScript: java.lang.Character$UnicodeScript[] $VALUES>
java.lang.Character$UnicodeScript	java.lang.Character$UnicodeScript	<java.lang.Character$UnicodeScript: java.lang.Character$UnicodeScript[] scripts>
java.lang.Character$UnicodeScript	java.lang.Object	<java.lang.Character$UnicodeScript: java.util.HashMap aliases>
java.awt.Dialog$ModalExclusionType	java.awt.Dialog$ModalExclusionType	<java.awt.Dialog$ModalExclusionType: java.awt.Dialog$ModalExclusionType[] $VALUES>
java.util.Collections$AsLIFOQueue	java.lang.Object	<java.util.Collections$AsLIFOQueue: java.util.Deque q>
java.lang.invoke.MethodTypeForm	java.lang.Object	<java.lang.invoke.MethodTypeForm: java.lang.ref.SoftReference[] lambdaForms>
java.util.IdentityHashMap$KeyIterator	java.lang.Object	<java.util.IdentityHashMap$KeyIterator: java.util.IdentityHashMap this$0>
sun.reflect.generics.tree.SimpleClassTypeSignature	sun.reflect.generics.tree.TypeArgument	<sun.reflect.generics.tree.SimpleClassTypeSignature: sun.reflect.generics.tree.TypeArgument[] typeArgs>
java.util.Collections$UnmodifiableCollection	java.lang.Object	<java.util.Collections$UnmodifiableCollection: java.util.Collection c>
java.util.LinkedHashMap$LinkedHashIterator	java.lang.Object	<java.util.LinkedHashMap$LinkedHashIterator: java.util.LinkedHashMap this$0>
java.awt.image.ConvolveOp	java.lang.Object	<java.awt.image.ConvolveOp: java.awt.RenderingHints hints>
javax.swing.text.GapContent$RemoveUndo	java.lang.Object	<javax.swing.text.GapContent$RemoveUndo: java.util.Vector posRefs>
sun.awt.image.PNGImageDecoder	java.lang.Object	<sun.awt.image.PNGImageDecoder: java.util.Hashtable properties>
javax.swing.tree.DefaultMutableTreeNode$PreorderEnumeration	java.util.Enumeration	<javax.swing.tree.DefaultMutableTreeNode$PreorderEnumeration: java.util.Stack stack>
javax.swing.DropMode	javax.swing.DropMode	<javax.swing.DropMode: javax.swing.DropMode[] $VALUES>
java.util.IdentityHashMap$IdentityHashMapIterator	java.lang.Object	<java.util.IdentityHashMap$IdentityHashMapIterator: java.lang.Object[] traversalTable>
java.util.IdentityHashMap$IdentityHashMapIterator	java.lang.Object	<java.util.IdentityHashMap$IdentityHashMapIterator: java.util.IdentityHashMap this$0>
sun.util.locale.provider.SPILocaleProviderAdapter$NumberFormatProviderDelegate	java.text.spi.NumberFormatProvider	<sun.util.locale.provider.SPILocaleProviderAdapter$NumberFormatProviderDelegate: java.util.concurrent.ConcurrentMap map>
sun.security.ssl.JsseJce$SunCertificates$1	java.lang.Object	<sun.security.ssl.JsseJce$SunCertificates$1: java.security.Provider val$p>
sun.security.ssl.JsseJce$SunCertificates$1	java.lang.Object	<sun.security.ssl.JsseJce$SunCertificates$1: sun.security.ssl.JsseJce$SunCertificates this$0>
java.net.Proxy$Type	java.net.Proxy$Type	<java.net.Proxy$Type: java.net.Proxy$Type[] $VALUES>
java.awt.RenderingHints	java.lang.Object	<java.awt.RenderingHints: java.util.HashMap hintmap>
java.util.Hashtable$ValueCollection	java.lang.Object	<java.util.Hashtable$ValueCollection: java.util.Hashtable this$0>
javax.imageio.metadata.IIOMetadataFormatImpl$Attribute	java.lang.Object	<javax.imageio.metadata.IIOMetadataFormatImpl$Attribute: java.util.List enumeratedValues>
sun.reflect.Reflection	java.lang.Object	<sun.reflect.Reflection: java.util.Map fieldFilterMap>
sun.reflect.Reflection	java.lang.Object	<sun.reflect.Reflection: java.util.Map methodFilterMap>
java.util.Calendar	java.lang.Object	<java.util.Calendar: java.util.concurrent.ConcurrentMap cachedLocaleData>
java.util.Collections$UnmodifiableList$1	java.lang.Object	<java.util.Collections$UnmodifiableList$1: java.util.Collections$UnmodifiableList this$0>
java.util.stream.Collectors	java.lang.Object	<java.util.stream.Collectors: java.util.Set CH_ID>
java.util.stream.Collectors	java.lang.Object	<java.util.stream.Collectors: java.util.Set CH_NOID>
java.util.stream.Collectors	java.lang.Object	<java.util.stream.Collectors: java.util.Set CH_UNORDERED_ID>
java.util.stream.Collectors	java.lang.Object	<java.util.stream.Collectors: java.util.Set CH_CONCURRENT_ID>
java.util.stream.Collectors	java.lang.Object	<java.util.stream.Collectors: java.util.Set CH_CONCURRENT_NOID>
javax.swing.text.StyleContext$SmallAttributeSet	java.lang.Object	<javax.swing.text.StyleContext$SmallAttributeSet: java.lang.Object[] attributes>
sun.security.ssl.HelloExtensions	java.lang.Object	<sun.security.ssl.HelloExtensions: java.util.List extensions>
javax.swing.JLayeredPane	java.lang.Object	<javax.swing.JLayeredPane: java.util.Hashtable componentToLayer>
javax.swing.JLayeredPane	java.awt.Component	<javax.swing.JLayeredPane: java.util.Hashtable componentToLayer>
javax.swing.JLayeredPane	java.awt.Container	<javax.swing.JLayeredPane: java.util.Hashtable componentToLayer>
sun.security.x509.X509CertInfo	java.lang.Object	<sun.security.x509.X509CertInfo: java.util.Map map>
sun.nio.fs.UnixFileSystem$1	java.lang.Object	<sun.nio.fs.UnixFileSystem$1: java.util.List val$allowedList>
sun.net.www.protocol.http.HttpURLConnection$TunnelState	sun.net.www.protocol.http.HttpURLConnection$TunnelState	<sun.net.www.protocol.http.HttpURLConnection$TunnelState: sun.net.www.protocol.http.HttpURLConnection$TunnelState[] $VALUES>
javax.security.auth.Subject$SecureSet$5	java.lang.Object	<javax.security.auth.Subject$SecureSet$5: javax.security.auth.Subject$SecureSet this$0>
sun.misc.VM	java.lang.Object	<sun.misc.VM: java.util.Properties savedProps>
java.util.Collections$SynchronizedList	java.lang.Object	<java.util.Collections$SynchronizedList: java.util.List list>
sun.util.PreHashedMap$1$1	java.lang.Object	<sun.util.PreHashedMap$1$1: java.lang.Object[] a>
sun.util.PreHashedMap$1$1	java.lang.Object	<sun.util.PreHashedMap$1$1: sun.util.PreHashedMap$1 this$1>
sun.util.locale.provider.SPILocaleProviderAdapter$LocaleNameProviderDelegate	java.util.spi.LocaleNameProvider	<sun.util.locale.provider.SPILocaleProviderAdapter$LocaleNameProviderDelegate: java.util.concurrent.ConcurrentMap map>
java.nio.file.StandardCopyOption	java.nio.file.StandardCopyOption	<java.nio.file.StandardCopyOption: java.nio.file.StandardCopyOption[] $VALUES>
java.util.Currency	java.lang.Object	<java.util.Currency: java.util.concurrent.ConcurrentMap instances>
java.util.Currency	java.lang.Object	<java.util.Currency: java.util.HashSet available>
java.util.Vector$Itr	java.lang.Object	<java.util.Vector$Itr: java.util.Vector this$0>
java.security.Policy$PolicyDelegate	java.lang.Object	<java.security.Policy$PolicyDelegate: java.security.Provider p>
sun.nio.ch.AbstractPollSelectorImpl	sun.nio.ch.SelectorImpl	<sun.nio.ch.AbstractPollSelectorImpl: sun.nio.ch.SelectionKeyImpl[] channelArray>
java.text.Normalizer$Form	java.text.Normalizer$Form	<java.text.Normalizer$Form: java.text.Normalizer$Form[] $VALUES>
javax.swing.JTable	java.lang.Object	<javax.swing.JTable: java.util.Hashtable defaultRenderersByColumnClass>
javax.swing.JTable	java.lang.Object	<javax.swing.JTable: java.util.Hashtable defaultEditorsByColumnClass>
java.util.Collections$CheckedMap$CheckedEntrySet	java.lang.Object	<java.util.Collections$CheckedMap$CheckedEntrySet: java.util.Set s>
